campaign_id,campaign_name,platform,campaign_type,impressions,clicks,conversions,ad_spend,revenue,ctr_percent,conversion_rate_percent,roi_percent,campaign_date
2992,Campaign_2992,Twitter,Awareness,51975,6967,1676,4406.67,15985.88,13.4,24.06,262.77,2025-12-21
2993,Campaign_2993,Facebook,Awareness,321462,3229,1157,23454.47,119147.47,1.0,35.83,407.99,2026-04-17
2994,Campaign_2994,LinkedIn,Awareness,32284,5041,1317,18400.19,74781.21,15.61,26.13,306.42,2024-10-09
2995,Campaign_2995,TikTok,Traffic,476345,31614,1683,23800.53,130573.52,6.64,5.32,448.62,2025-04-12
2996,Campaign_2996,Twitter,Traffic,59678,10847,206,3986.94,18592.69,18.18,1.9,366.34,2026-01-05
2997,Campaign_2997,Twitter,Awareness,367552,51995,1818,17325.07,33987.19,14.15,3.5,96.17,2024-12-09
2998,Campaign_2998,Facebook,Awareness,222925,41696,12205,23024.74,58829.28,18.7,29.27,155.5,2026-03-30
2999,Campaign_2999,YouTube,Traffic,367872,24216,60,22377.74,91021.55,6.58,0.25,306.75,2024-08-09
3000,Campaign_3000,Instagram,Sales,482444,42123,18593,9254.94,49389.07,8.73,44.14,433.65,2024-12-18
3001,Campaign_3001,Instagram,Engagement,460851,55746,24938,20405.17,105118.93,12.1,44.74,415.16,2025-07-31
3002,Campaign_3002,Facebook,Engagement,68192,6525,928,21639.18,112548.75,9.57,14.22,420.12,2024-06-21
3003,Campaign_3003,Instagram,Traffic,240767,42531,20288,8824.72,27212.48,17.66,47.7,208.37,2024-09-07
3004,Campaign_3004,LinkedIn,Awareness,62372,8257,2934,5185.94,9102.78,13.24,35.53,75.53,2025-04-19
3005,Campaign_3005,Twitter,Awareness,497981,47381,23259,18707.51,76672.86,9.51,49.09,309.85,2024-05-12
3006,Campaign_3006,Instagram,Traffic,488913,31225,10968,18899.4,28023.66,6.39,35.13,48.28,2024-12-02
3007,Campaign_3007,Twitter,Awareness,160914,23201,10241,5797.68,14537.5,14.42,44.14,150.75,2025-03-09
3008,Campaign_3008,Instagram,Sales,116568,19971,1991,573.6,1547.17,17.13,9.97,169.73,2025-06-21
3009,Campaign_3009,Facebook,Awareness,234609,3988,1087,15483.58,83315.7,1.7,27.26,438.09,2025-10-13
3010,Campaign_3010,YouTube,Engagement,47753,5913,2617,15529.06,24898.05,12.38,44.26,60.33,2024-06-14
3011,Campaign_3011,Facebook,Engagement,471635,81658,40459,22351.72,119075.0,17.31,49.55,432.73,2025-06-23
3012,Campaign_3012,Instagram,Engagement,408440,32933,12298,17307.6,46107.63,8.06,37.34,166.4,2025-10-02
3013,Campaign_3013,LinkedIn,Awareness,213383,5630,186,1953.46,10439.57,2.64,3.3,434.41,2025-04-17
3014,Campaign_3014,LinkedIn,Awareness,347707,3519,864,14494.23,76159.78,1.01,24.55,425.45,2026-02-04
3015,Campaign_3015,Twitter,Sales,48633,7338,2987,11261.19,26237.47,15.09,40.71,132.99,2025-11-23
3016,Campaign_3016,YouTube,Sales,261124,33830,8800,17512.51,30451.06,12.96,26.01,73.88,2024-08-20
3017,Campaign_3017,Facebook,Sales,308988,56592,9519,8015.54,33707.14,18.32,16.82,320.52,2025-07-12
3018,Campaign_3018,YouTube,Engagement,20753,1011,251,12524.02,35330.27,4.87,24.83,182.1,2025-03-17
3019,Campaign_3019,Instagram,Awareness,182014,1527,273,4436.66,11961.84,0.84,17.88,169.61,2025-01-19
3020,Campaign_3020,TikTok,Sales,268594,14927,3158,8171.04,14373.14,5.56,21.16,75.9,2025-07-28
3021,Campaign_3021,Instagram,Sales,159877,4465,1931,13662.35,27190.97,2.79,43.25,99.02,2025-09-11
3022,Campaign_3022,Instagram,Awareness,356812,20588,3635,19837.28,50052.94,5.77,17.66,152.32,2026-03-02
3023,Campaign_3023,Twitter,Awareness,17986,1130,90,16257.2,81889.01,6.28,7.96,403.71,2024-12-12
3024,Campaign_3024,LinkedIn,Traffic,196735,17009,142,16111.56,85778.32,8.65,0.83,432.4,2026-02-01
3025,Campaign_3025,Instagram,Awareness,277615,17598,4030,841.64,4217.89,6.34,22.9,401.15,2025-06-04
3026,Campaign_3026,Instagram,Engagement,211340,26728,7325,5888.63,10512.08,12.65,27.41,78.51,2025-07-08
3027,Campaign_3027,TikTok,Engagement,479963,89911,21972,23963.35,123918.73,18.73,24.44,417.12,2026-05-03
3028,Campaign_3028,Facebook,Sales,405437,74737,36519,19853.88,70184.07,18.43,48.86,253.5,2025-06-20
3029,Campaign_3029,Facebook,Sales,55994,3801,1265,18555.19,83787.52,6.79,33.28,351.56,2025-04-08
3030,Campaign_3030,Twitter,Sales,217220,4042,522,23854.66,53271.23,1.86,12.91,123.32,2025-10-16
3031,Campaign_3031,Facebook,Sales,428035,2110,955,17508.26,55458.54,0.49,45.26,216.76,2025-12-17
3032,Campaign_3032,Twitter,Sales,50756,5191,1942,24590.93,123611.01,10.23,37.41,402.67,2025-01-20
3033,Campaign_3033,YouTube,Sales,10575,1911,167,2725.44,7304.96,18.07,8.74,168.03,2026-03-25
3034,Campaign_3034,YouTube,Awareness,384181,73185,451,4932.85,15071.0,19.05,0.62,205.52,2025-12-27
3035,Campaign_3035,Instagram,Traffic,349232,23402,1156,9138.01,46737.8,6.7,4.94,411.47,2024-11-03
3036,Campaign_3036,Instagram,Awareness,388949,1560,752,9468.03,15207.48,0.4,48.21,60.62,2024-06-08
3037,Campaign_3037,LinkedIn,Awareness,273786,29608,3514,13620.5,35807.72,10.81,11.87,162.9,2024-07-13
3038,Campaign_3038,TikTok,Sales,392903,78141,20559,14439.89,46122.81,19.89,26.31,219.41,2026-01-14
3039,Campaign_3039,Instagram,Engagement,379087,13346,3177,14122.32,19646.48,3.52,23.8,39.12,2025-10-02
3040,Campaign_3040,LinkedIn,Sales,490860,31976,7893,13606.96,63621.68,6.51,24.68,367.57,2025-09-22
3041,Campaign_3041,LinkedIn,Traffic,45215,5485,1587,15412.08,28738.36,12.13,28.93,86.47,2025-06-16
3042,Campaign_3042,Facebook,Awareness,481447,23593,8390,7264.72,38751.57,4.9,35.56,433.42,2025-09-03
3043,Campaign_3043,TikTok,Sales,354644,13579,4259,3883.5,16723.3,3.83,31.36,330.62,2025-05-24
3044,Campaign_3044,LinkedIn,Sales,10639,1110,140,14004.4,53842.44,10.43,12.61,284.47,2025-04-26
3045,Campaign_3045,Facebook,Awareness,337822,30968,2266,16730.89,31263.25,9.17,7.32,86.86,2026-03-19
3046,Campaign_3046,Twitter,Sales,155450,10133,4041,24691.37,99155.23,6.52,39.88,301.58,2024-07-28
3047,Campaign_3047,Facebook,Sales,494732,69799,7239,2117.96,11411.43,14.11,10.37,438.79,2025-02-06
3048,Campaign_3048,YouTube,Awareness,377578,2337,309,18525.12,80761.77,0.62,13.22,335.96,2025-02-22
3049,Campaign_3049,YouTube,Sales,342421,28244,880,7286.46,31126.99,8.25,3.12,327.19,2025-10-22
3050,Campaign_3050,YouTube,Awareness,456890,18196,2189,18065.02,60364.56,3.98,12.03,234.15,2025-07-17
3051,Campaign_3051,YouTube,Awareness,137768,13220,5930,5252.1,26594.52,9.6,44.86,406.36,2024-12-10
3052,Campaign_3052,Instagram,Awareness,229114,22985,820,10475.37,30402.18,10.03,3.57,190.23,2025-11-29
3053,Campaign_3053,Facebook,Traffic,190582,16126,7708,20790.33,65796.15,8.46,47.8,216.47,2025-02-13
3054,Campaign_3054,Instagram,Awareness,483481,77619,6338,15472.08,33485.5,16.05,8.17,116.43,2026-01-28
3055,Campaign_3055,Twitter,Awareness,351710,22220,9851,2696.64,11151.51,6.32,44.33,313.53,2024-06-24
3056,Campaign_3056,YouTube,Sales,256245,20564,6245,21697.13,29850.25,8.03,30.37,37.58,2025-02-28
3057,Campaign_3057,Twitter,Engagement,72564,13864,288,6959.93,33555.43,19.11,2.08,382.12,2025-01-16
3058,Campaign_3058,Instagram,Sales,45064,6079,1635,10101.11,18672.85,13.49,26.9,84.86,2024-11-10
3059,Campaign_3059,TikTok,Engagement,72136,7877,2044,842.81,1213.88,10.92,25.95,44.03,2026-01-24
3060,Campaign_3060,Instagram,Traffic,451051,55746,27622,24257.96,70129.81,12.36,49.55,189.1,2025-10-15
3061,Campaign_3061,LinkedIn,Traffic,132614,23951,6505,23281.61,36358.53,18.06,27.16,56.17,2025-05-16
3062,Campaign_3062,Facebook,Engagement,199818,24702,1040,7928.32,19296.27,12.36,4.21,143.38,2024-11-14
3063,Campaign_3063,YouTube,Engagement,353947,5741,1856,24150.15,69637.44,1.62,32.33,188.35,2025-12-12
3064,Campaign_3064,Facebook,Awareness,327015,51476,6228,18073.35,65795.62,15.74,12.1,264.05,2025-03-29
3065,Campaign_3065,YouTube,Sales,168492,22208,9954,9734.76,30669.81,13.18,44.82,215.05,2024-08-24
3066,Campaign_3066,Facebook,Sales,212029,9827,3604,22110.57,37701.31,4.63,36.67,70.51,2024-07-05
3067,Campaign_3067,Twitter,Engagement,144074,8092,3268,10567.92,18927.31,5.62,40.39,79.1,2025-10-11
3068,Campaign_3068,LinkedIn,Awareness,353170,43016,8784,17000.9,27814.68,12.18,20.42,63.61,2025-05-25
3069,Campaign_3069,Twitter,Awareness,289865,49165,16204,23754.02,89189.45,16.96,32.96,275.47,2024-07-16
3070,Campaign_3070,Twitter,Awareness,397923,54420,4883,16167.02,69756.26,13.68,8.97,331.47,2026-05-10
3071,Campaign_3071,YouTube,Sales,354989,50842,8689,5904.78,21296.97,14.32,17.09,260.67,2025-08-26
3072,Campaign_3072,Facebook,Awareness,387574,37927,15153,24365.65,48795.47,9.79,39.95,100.26,2025-06-28
3073,Campaign_3073,YouTube,Awareness,201192,35840,7778,6010.36,13951.19,17.81,21.7,132.12,2025-05-19
3074,Campaign_3074,Twitter,Traffic,434105,32573,1320,2427.8,11624.67,7.5,4.05,378.81,2025-08-08
3075,Campaign_3075,TikTok,Traffic,222686,2834,815,24513.38,57567.9,1.27,28.76,134.84,2025-10-19
3076,Campaign_3076,TikTok,Traffic,490319,91417,36993,17040.92,57041.61,18.64,40.47,234.73,2024-10-08
3077,Campaign_3077,Twitter,Engagement,317666,47668,23661,20038.45,47160.09,15.01,49.64,135.35,2024-08-21
3078,Campaign_3078,Facebook,Traffic,114526,12812,2015,11196.36,40604.34,11.19,15.73,262.66,2024-05-12
3079,Campaign_3079,TikTok,Sales,212720,39970,16525,9866.54,46073.2,18.79,41.34,366.96,2024-08-31
3080,Campaign_3080,Facebook,Awareness,484975,37746,4194,2437.43,6522.58,7.78,11.11,167.6,2024-08-20
3081,Campaign_3081,LinkedIn,Engagement,290749,46727,309,14530.82,75251.63,16.07,0.66,417.88,2025-09-12
3082,Campaign_3082,YouTube,Engagement,276362,6736,1449,5041.44,14701.52,2.44,21.51,191.61,2025-11-02
3083,Campaign_3083,TikTok,Sales,422366,49655,18915,9841.53,24593.73,11.76,38.09,149.9,2026-05-05
3084,Campaign_3084,YouTube,Sales,69161,4924,105,11603.41,62862.64,7.12,2.13,441.76,2025-01-18
3085,Campaign_3085,Facebook,Awareness,202907,39568,3938,7009.53,20009.86,19.5,9.95,185.47,2025-10-09
3086,Campaign_3086,TikTok,Awareness,360065,35704,6453,6571.4,33239.59,9.92,18.07,405.82,2025-05-27
3087,Campaign_3087,Instagram,Traffic,167809,26452,5239,22210.21,47041.47,15.76,19.81,111.8,2025-12-17
3088,Campaign_3088,Instagram,Awareness,307046,28043,3654,16615.74,52654.62,9.13,13.03,216.9,2025-01-24
3089,Campaign_3089,YouTube,Sales,25722,1999,557,23533.59,111417.24,7.77,27.86,373.44,2024-12-23
3090,Campaign_3090,Instagram,Engagement,498595,16761,1350,9524.83,33914.36,3.36,8.05,256.06,2026-03-07
3091,Campaign_3091,Facebook,Sales,176899,11251,1763,9387.33,50397.59,6.36,15.67,436.87,2026-03-22
3092,Campaign_3092,Twitter,Traffic,236988,34127,15144,6864.16,33152.58,14.4,44.38,382.98,2024-09-22
3093,Campaign_3093,Twitter,Awareness,35485,1921,559,5252.89,28097.48,5.41,29.1,434.9,2025-11-20
3094,Campaign_3094,YouTube,Sales,372545,70341,26980,20017.5,99363.71,18.88,38.36,396.38,2025-07-06
3095,Campaign_3095,TikTok,Engagement,484447,59288,15215,11597.68,42707.42,12.24,25.66,268.24,2025-02-28
3096,Campaign_3096,Instagram,Awareness,223247,13340,1647,11966.75,20096.28,5.98,12.35,67.93,2026-05-06
3097,Campaign_3097,LinkedIn,Awareness,494966,83483,23453,20474.63,96205.93,16.87,28.09,369.88,2025-06-19
3098,Campaign_3098,Instagram,Awareness,22890,2505,716,16402.39,66111.91,10.94,28.58,303.06,2024-10-21
3099,Campaign_3099,YouTube,Awareness,23273,1622,545,21480.2,42233.94,6.97,33.6,96.62,2025-01-24
3100,Campaign_3100,YouTube,Awareness,172103,13209,2669,11846.31,57344.81,7.68,20.21,384.07,2025-07-31
3101,Campaign_3101,Twitter,Awareness,233043,2734,1287,7877.54,42230.99,1.17,47.07,436.09,2024-11-19
3102,Campaign_3102,Twitter,Awareness,413302,29523,12552,10250.9,47834.07,7.14,42.52,366.63,2024-08-22
3103,Campaign_3103,LinkedIn,Engagement,269195,11779,337,5362.26,11002.81,4.38,2.86,105.19,2024-06-09
3104,Campaign_3104,Twitter,Awareness,194058,11103,4294,19501.35,38161.1,5.72,38.67,95.68,2026-05-03
3105,Campaign_3105,TikTok,Sales,325061,43262,6160,14602.53,57154.61,13.31,14.24,291.4,2025-01-26
3106,Campaign_3106,Twitter,Sales,190339,9376,3109,24175.83,65629.41,4.93,33.16,171.47,2024-09-18
3107,Campaign_3107,TikTok,Sales,486863,31753,2480,4639.91,18335.66,6.52,7.81,295.17,2024-11-28
3108,Campaign_3108,Facebook,Engagement,376640,25917,8605,15283.05,29794.57,6.88,33.2,94.95,2026-01-26
3109,Campaign_3109,YouTube,Engagement,457146,63086,22698,17490.57,88256.16,13.8,35.98,404.59,2025-07-26
3110,Campaign_3110,Facebook,Awareness,128227,5233,978,10869.06,17114.02,4.08,18.69,57.46,2026-03-12
3111,Campaign_3111,TikTok,Awareness,256175,27024,1551,22731.25,81156.85,10.55,5.74,257.03,2025-04-09
3112,Campaign_3112,Instagram,Sales,278147,13283,3237,15374.79,70539.88,4.78,24.37,358.8,2026-02-14
3113,Campaign_3113,Instagram,Sales,445035,27201,6294,1445.07,1822.07,6.11,23.14,26.09,2025-06-20
3114,Campaign_3114,LinkedIn,Sales,217841,7538,1500,16297.75,86284.3,3.46,19.9,429.42,2025-11-05
3115,Campaign_3115,Instagram,Traffic,478162,74174,36764,15986.94,31756.55,15.51,49.56,98.64,2025-04-14
3116,Campaign_3116,Facebook,Traffic,359291,57982,23231,19170.1,67033.41,16.14,40.07,249.68,2025-07-02
3117,Campaign_3117,YouTube,Sales,260859,14127,2706,11344.1,26425.16,5.42,19.15,132.94,2026-03-18
3118,Campaign_3118,Twitter,Awareness,123608,23637,2552,3970.04,7519.09,19.12,10.8,89.4,2026-05-10
3119,Campaign_3119,YouTube,Engagement,342786,14910,6229,15381.99,35242.48,4.35,41.78,129.12,2025-10-26
3120,Campaign_3120,Twitter,Sales,303713,44932,18599,4279.93,20147.57,14.79,41.39,370.75,2024-12-20
3121,Campaign_3121,LinkedIn,Engagement,103657,12591,3367,1900.42,3776.28,12.15,26.74,98.71,2026-01-26
3122,Campaign_3122,Twitter,Traffic,120658,13176,5424,1708.07,4911.26,10.92,41.17,187.53,2025-07-07
3123,Campaign_3123,Instagram,Engagement,463243,33065,2234,21449.55,36322.32,7.14,6.76,69.34,2025-08-31
3124,Campaign_3124,TikTok,Engagement,218047,33229,9086,3061.26,6784.22,15.24,27.34,121.62,2025-08-08
3125,Campaign_3125,Facebook,Sales,130122,19313,5045,19418.17,77842.88,14.84,26.12,300.88,2024-12-26
3126,Campaign_3126,Twitter,Awareness,17105,1293,275,19481.82,37997.61,7.56,21.27,95.04,2025-08-15
3127,Campaign_3127,Twitter,Traffic,276714,52415,9448,16767.27,36648.66,18.94,18.03,118.57,2024-09-26
3128,Campaign_3128,TikTok,Awareness,354379,48890,12702,2049.81,8898.51,13.8,25.98,334.11,2025-07-22
3129,Campaign_3129,Twitter,Awareness,199546,21868,4169,14432.59,66922.67,10.96,19.06,363.69,2024-09-22
3130,Campaign_3130,Instagram,Engagement,203088,6667,1803,24445.17,57469.93,3.28,27.04,135.1,2025-02-20
3131,Campaign_3131,Instagram,Traffic,182987,29066,4500,914.22,4766.18,15.88,15.48,421.34,2025-10-25
3132,Campaign_3132,Facebook,Sales,320601,14862,4890,8365.49,29719.44,4.64,32.9,255.26,2026-02-04
3133,Campaign_3133,YouTube,Traffic,41561,4908,52,20374.49,26040.41,11.81,1.06,27.81,2025-12-18
3134,Campaign_3134,Instagram,Sales,92992,1488,122,15757.36,63088.13,1.6,8.2,300.37,2025-10-13
3135,Campaign_3135,LinkedIn,Sales,392187,12770,1276,8033.28,42138.11,3.26,9.99,424.54,2024-09-15
3136,Campaign_3136,Twitter,Traffic,404210,57360,20376,10386.57,36223.32,14.19,35.52,248.75,2026-04-07
3137,Campaign_3137,Instagram,Sales,222852,3381,1209,23894.83,77434.44,1.52,35.76,224.06,2024-07-10
3138,Campaign_3138,YouTube,Sales,233536,33148,15905,6167.44,28560.96,14.19,47.98,363.09,2025-11-21
3139,Campaign_3139,Facebook,Traffic,239559,43731,12809,17036.28,22518.03,18.25,29.29,32.18,2026-05-11
3140,Campaign_3140,YouTube,Engagement,350130,56096,11597,6312.17,24875.19,16.02,20.67,294.08,2024-08-21
3141,Campaign_3141,Facebook,Sales,116438,4777,425,15934.15,45310.26,4.1,8.9,184.36,2025-02-11
3142,Campaign_3142,Instagram,Sales,26188,5198,2418,16104.89,31908.02,19.85,46.52,98.13,2026-01-27
3143,Campaign_3143,Instagram,Engagement,33949,2298,297,14859.29,40320.43,6.77,12.92,171.35,2025-10-28
3144,Campaign_3144,TikTok,Engagement,264955,25781,4511,24833.09,89922.45,9.73,17.5,262.11,2024-12-21
3145,Campaign_3145,LinkedIn,Traffic,261625,1451,101,529.17,1592.65,0.55,6.96,200.97,2024-10-17
3146,Campaign_3146,TikTok,Traffic,217430,21065,5115,13846.51,62015.97,9.69,24.28,347.88,2024-08-23
3147,Campaign_3147,Instagram,Traffic,166103,19756,7387,15030.6,77714.76,11.89,37.39,417.04,2025-05-20
3148,Campaign_3148,Instagram,Engagement,437932,27385,6368,22317.9,67723.91,6.25,23.25,203.45,2024-09-22
3149,Campaign_3149,Facebook,Sales,459787,44335,1132,1064.81,2396.18,9.64,2.55,125.03,2025-04-15
3150,Campaign_3150,Facebook,Traffic,256551,14053,358,14927.15,42696.43,5.48,2.55,186.03,2026-04-19
3151,Campaign_3151,Twitter,Engagement,333201,25441,7658,11313.8,18923.61,7.64,30.1,67.26,2024-05-27
3152,Campaign_3152,Twitter,Engagement,82012,10327,3164,5957.13,12422.53,12.59,30.64,108.53,2024-07-17
3153,Campaign_3153,Instagram,Sales,321198,31536,11830,694.95,1933.65,9.82,37.51,178.24,2025-03-14
3154,Campaign_3154,Facebook,Sales,287356,11557,3840,10631.37,22191.83,4.02,33.23,108.74,2024-11-24
3155,Campaign_3155,LinkedIn,Engagement,51084,6144,2565,7604.53,26276.98,12.03,41.75,245.54,2025-09-21
3156,Campaign_3156,TikTok,Sales,330719,26786,5762,23103.78,68848.67,8.1,21.51,198.0,2024-07-04
3157,Campaign_3157,Facebook,Sales,166519,32862,5463,18966.12,94091.56,19.73,16.62,396.1,2025-12-01
3158,Campaign_3158,Instagram,Traffic,171161,17868,1245,19896.82,50001.02,10.44,6.97,151.3,2026-02-04
3159,Campaign_3159,Twitter,Engagement,308521,40549,19353,6492.41,24749.6,13.14,47.73,281.21,2025-09-18
3160,Campaign_3160,Facebook,Traffic,154592,19950,7437,7484.68,27484.91,12.9,37.28,267.22,2025-07-20
3161,Campaign_3161,Twitter,Sales,148304,1562,588,19097.23,91630.75,1.05,37.64,379.81,2025-09-17
3162,Campaign_3162,YouTube,Traffic,86600,4678,245,15036.36,50404.41,5.4,5.24,235.22,2024-12-19
3163,Campaign_3163,LinkedIn,Engagement,389346,29642,9480,16890.69,58993.57,7.61,31.98,249.27,2024-10-01
3164,Campaign_3164,LinkedIn,Traffic,62302,5082,695,3038.48,3750.39,8.16,13.68,23.43,2025-06-30
3165,Campaign_3165,Instagram,Traffic,77679,2002,757,4746.76,23258.23,2.58,37.81,389.98,2026-02-26
3166,Campaign_3166,Twitter,Traffic,181349,20749,8546,9019.82,21957.68,11.44,41.19,143.44,2026-03-13
3167,Campaign_3167,YouTube,Awareness,204271,23064,7793,20108.65,35536.41,11.29,33.79,76.72,2025-02-02
3168,Campaign_3168,Facebook,Traffic,138153,1332,93,7893.4,28706.29,0.96,6.98,263.67,2025-09-03
3169,Campaign_3169,Instagram,Awareness,497011,9400,1265,18226.6,39384.37,1.89,13.46,116.08,2024-07-24
3170,Campaign_3170,Instagram,Sales,84152,15700,6089,21928.72,36369.55,18.66,38.78,65.85,2026-01-08
3171,Campaign_3171,LinkedIn,Traffic,394742,61485,10972,21532.56,105866.39,15.58,17.85,391.66,2024-12-08
3172,Campaign_3172,TikTok,Awareness,109779,11838,4820,8765.85,36057.67,10.78,40.72,311.34,2025-02-06
3173,Campaign_3173,YouTube,Awareness,301177,29196,13258,2432.59,8919.71,9.69,45.41,266.68,2025-06-21
3174,Campaign_3174,Twitter,Engagement,146887,24128,5956,14037.49,28262.47,16.43,24.69,101.34,2025-03-06
3175,Campaign_3175,LinkedIn,Engagement,217905,26420,3675,2573.73,5554.46,12.12,13.91,115.81,2024-06-17
3176,Campaign_3176,TikTok,Sales,35196,2676,657,22311.1,45048.85,7.6,24.55,101.91,2025-08-26
3177,Campaign_3177,Facebook,Traffic,499049,88916,8945,1320.39,2996.29,17.82,10.06,126.92,2026-03-31
3178,Campaign_3178,Instagram,Engagement,163487,7000,1135,10461.15,42063.24,4.28,16.21,302.09,2025-08-25
3179,Campaign_3179,Twitter,Traffic,131629,22734,7435,17998.04,53768.18,17.27,32.7,198.74,2024-08-12
3180,Campaign_3180,Twitter,Engagement,419694,71814,1886,1300.4,5986.16,17.11,2.63,360.33,2024-12-19
3181,Campaign_3181,LinkedIn,Awareness,382640,19463,9373,21578.71,61286.67,5.09,48.16,184.01,2025-06-29
3182,Campaign_3182,Facebook,Awareness,90211,3938,1374,16735.27,55148.92,4.37,34.89,229.54,2024-06-29
3183,Campaign_3183,Facebook,Awareness,254221,18268,3135,24841.9,62080.45,7.19,17.16,149.9,2025-06-25
3184,Campaign_3184,LinkedIn,Engagement,91351,8483,3053,23707.6,45103.45,9.29,35.99,90.25,2024-05-24
3185,Campaign_3185,Twitter,Sales,231314,26614,5593,4938.76,21888.13,11.51,21.02,343.19,2026-04-30
3186,Campaign_3186,YouTube,Awareness,114317,7587,596,13247.69,24631.0,6.64,7.86,85.93,2025-10-26
3187,Campaign_3187,Instagram,Sales,81456,1266,187,8589.63,31494.33,1.55,14.77,266.66,2025-06-13
3188,Campaign_3188,TikTok,Traffic,117170,1326,285,1038.18,2126.46,1.13,21.49,104.83,2025-09-14
3189,Campaign_3189,TikTok,Engagement,241196,5438,553,16923.02,51436.47,2.25,10.17,203.94,2025-11-16
3190,Campaign_3190,TikTok,Engagement,499063,2403,946,21469.62,38872.38,0.48,39.37,81.06,2024-11-11
3191,Campaign_3191,Facebook,Engagement,403689,42312,8213,22516.8,32506.64,10.48,19.41,44.37,2025-06-06
3192,Campaign_3192,YouTube,Engagement,120419,2836,210,23568.27,45818.57,2.36,7.4,94.41,2025-11-27
3193,Campaign_3193,Twitter,Sales,437852,64915,5641,6257.2,13341.44,14.83,8.69,113.22,2024-06-26
3194,Campaign_3194,LinkedIn,Awareness,34466,2040,603,7752.13,11572.66,5.92,29.56,49.28,2025-10-16
3195,Campaign_3195,YouTube,Engagement,57640,8441,1385,23961.49,96954.05,14.64,16.41,304.62,2025-07-25
3196,Campaign_3196,TikTok,Engagement,37325,4058,169,11263.99,56075.5,10.87,4.16,397.83,2025-03-21
3197,Campaign_3197,TikTok,Traffic,356320,61629,23959,19516.6,31945.52,17.3,38.88,63.68,2025-10-08
3198,Campaign_3198,LinkedIn,Sales,178356,18068,6831,3093.84,14177.95,10.13,37.81,358.26,2026-04-12
3199,Campaign_3199,YouTube,Traffic,495312,35564,1689,9964.77,39373.01,7.18,4.75,295.12,2026-02-14
3200,Campaign_3200,Instagram,Sales,90785,16373,5202,4134.28,13952.76,18.03,31.77,237.49,2024-05-13
3201,Campaign_3201,Twitter,Engagement,91553,11376,4955,1482.53,7872.05,12.43,43.56,430.99,2025-03-26
3202,Campaign_3202,LinkedIn,Sales,211996,26834,12473,13577.52,57897.66,12.66,46.48,326.42,2025-12-13
3203,Campaign_3203,Instagram,Sales,139711,16907,4131,15866.43,49834.69,12.1,24.43,214.09,2025-08-11
3204,Campaign_3204,LinkedIn,Traffic,62287,3129,223,2605.84,3655.29,5.02,7.13,40.27,2025-07-30
3205,Campaign_3205,LinkedIn,Traffic,279228,3750,532,17573.78,95334.89,1.34,14.19,442.48,2025-01-08
3206,Campaign_3206,Instagram,Traffic,433279,81503,3326,16905.44,85045.83,18.81,4.08,403.07,2024-10-13
3207,Campaign_3207,Instagram,Sales,458296,7485,3584,20697.29,50766.24,1.63,47.88,145.28,2024-10-11
